previousEntity,previous entity,Place,,,,,what is the previous entity of <X>,what is the previous entity of <X>,,
price,price,Currency,,,,,what is the price of <X>,what is the price of <X>,,
primeMinister,prime minister,Person,,,http://dbpedia.org/ontology/primeMinister,14012,what is the prime minister of <X>,what is the prime minister of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/primeMinister> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/primeMinister> [] . ?a a <http://dbpedia.org/ontology/Place> }
produces,produces,owl:Thing,,,,,what is the produces of <X>,what is the produces of <X>,,
productionEndDate,production end date,xsd:date,,,http://dbpedia.org/ontology/productionEndDate,15,what is the production end date of <X>,what is the production end date of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/productionEndDate> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/productionEndDate> [] . ?a a <http://dbpedia.org/ontology/Place> }
productionEndYear,production end year,xsd:gYear,,,http://dbpedia.org/ontology/productionEndYear,8072,what is the production end year of <X>,what is the production end year of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/productionEndYear> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/productionEndYear> [] . ?a a <http://dbpedia.org/ontology/Place> }
productionStartDate,production start date,xsd:date,,,http://dbpedia.org/ontology/productionStartDate,40,what is the production start date of <X>,what is the production start date of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/productionStartDate> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/productionStartDate> [] . ?a a <http://dbpedia.org/ontology/Place> }
productionStartYear,production start year,xsd:gYear,,,http://dbpedia.org/ontology/productionStartYear,10087,what is the production start year of <X>,what is the production start year of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/productionStartYear> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/productionStartYear> [] . ?a a <http://dbpedia.org/ontology/Place> }
prominence,prominence,Length,,,http://dbpedia.org/ontology/prominence,7499,what is the prominence of <X>,what is the prominence of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/prominence> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/prominence> [] . ?a a <http://dbpedia.org/ontology/Place> }
pronunciation,pronunciation,xsd:string,,,,,what is the pronunciation of <X>,what is the pronunciation of <X>,,
protectionStatus,monument protection status,xsd:string,,,,,what is the monument protection status of <X>,what is the monument protection status of <X>,,
provides,provides,owl:Thing,,,,,what is the provides of <X>,what is the provides of <X>,,
province,province,Province,,,http://dbpedia.org/ontology/province,11254,what is the province of <X>,what is the province of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/province> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/province> [] . ?a a <http://dbpedia.org/ontology/Place> }
provinceLink,province link,Province,,,,,what is the province link of <X>,what is the province link of <X>,,
publicationDate,publication date,xsd:date,,,http://dbpedia.org/ontology/publicationDate,3603,what is the publication date of <X>,what is the publication date of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/publicationDate> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/publicationDate> [] . ?a a <http://dbpedia.org/ontology/Place> }
publiclyAccessible,publicly accessible,xsd:string,,,http://dbpedia.org/ontology/publiclyAccessible,478,what is the publicly accessible of <X>,what is the publicly accessible of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/publiclyAccessible> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/publiclyAccessible> [] . ?a a <http://dbpedia.org/ontology/Place> }
purpose,purpose,xsd:string,,,http://dbpedia.org/ontology/purpose,6176,what is the purpose of <X>,what is the purpose of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/purpose> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/purpose> [] . ?a a <http://dbpedia.org/ontology/Place> }
quotation,quotation,xsd:string,,,,,what is the quotation of <X>,what is the quotation of <X>,,
quote,quote,xsd:string,,,http://dbpedia.org/ontology/quote,635,what is the quote of <X>,what is the quote of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/quote> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/quote> [] . ?a a <http://dbpedia.org/ontology/Place> }
race,race,Race,,,http://dbpedia.org/ontology/race,31133,what is the race of <X>,what is the race of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/race> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/race> [] . ?a a <http://dbpedia.org/ontology/Place> }
raceHorse,race horse,Horse,,,http://dbpedia.org/ontology/raceHorse,3964,what is the race horse of <X>,what is the race horse of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/raceHorse> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/raceHorse> [] . ?a a <http://dbpedia.org/ontology/Place> }
rank,rank,xsd:string,,,,,what is the rank of <X>,what is the rank of <X>,,
rankAgreement,rank of an agreement,xsd:nonNegativeInteger,,,,,what is the rank of an agreement of <X>,what is the rank of an agreement of <X>,,
rating,rating,xsd:float,,,http://dbpedia.org/ontology/rating,224,what is the rating of <X>,what is the rating of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/rating> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/rating> [] . ?a a <http://dbpedia.org/ontology/Place> }
rdf:type,undefined,owl:Thing,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,113715893,what is the undefined of <X>,what is the undefined of <X>,SELECT ?x WHERE { <X> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x },SELECT ?a WHERE { ?a <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> [] . ?a a <http://dbpedia.org/ontology/Place> }
rdfs:comment,undefined,rdf:langString,,,http://www.w3.org/2000/01/rdf-schema#comment,12391811,what is the undefined of <X>,what is the undefined of <X>,SELECT ?x WHERE { <X> <http://www.w3.org/2000/01/rdf-schema#comment> ?x },SELECT ?a WHERE { ?a <http://www.w3.org/2000/01/rdf-schema#comment> [] . ?a a <http://dbpedia.org/ontology/Place> }
rdfs:label,undefined,rdf:langString,,,http://www.w3.org/2000/01/rdf-schema#label,22430852,what is the undefined of <X>,what is the undefined of <X>,SELECT ?x WHERE { <X> <http://www.w3.org/2000/01/rdf-schema#label> ?x },SELECT ?a WHERE { ?a <http://www.w3.org/2000/01/rdf-schema#label> [] . ?a a <http://dbpedia.org/ontology/Place> }
rdfs:seeAlso,is used to indicate a resource that might provide additional information about the subject resource,owl:Thing,,,http://www.w3.org/2000/01/rdf-schema#seeAlso,180729,what is the is used to indicate a resource that might provide additional information about the subject resource of <X>,what is the is used to indicate a resource that might provide additional information about the subject resource of <X>,SELECT ?x WHERE { <X> <http://www.w3.org/2000/01/rdf-schema#seeAlso> ?x },SELECT ?a WHERE { ?a <http://www.w3.org/2000/01/rdf-schema#seeAlso> [] . ?a a <http://dbpedia.org/ontology/Place> }
rdfs:subClassOf,subclass of,owl:Thing,,,http://www.w3.org/2000/01/rdf-schema#subClassOf,570397,what is the subclass of of <X>,what is the subclass of of <X>,SELECT ?x WHERE { <X> <http://www.w3.org/2000/01/rdf-schema#subClassOf> ?x },SELECT ?a WHERE { ?a <http://www.w3.org/2000/01/rdf-schema#subClassOf> [] . ?a a <http://dbpedia.org/ontology/Place> }
rebuildDate,rebuild date,xsd:date,,,http://dbpedia.org/ontology/rebuildDate,2,what is the rebuild date of <X>,what is the rebuild date of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/rebuildDate> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/rebuildDate> [] . ?a a <http://dbpedia.org/ontology/Place> }
recordLabel,record label,RecordLabel,,,http://dbpedia.org/ontology/recordLabel,282756,what is the record label of <X>,what is the record label of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/recordLabel> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/recordLabel> [] . ?a a <http://dbpedia.org/ontology/Place> }
redLongDistancePisteNumber,red long distance piste number,xsd:nonNegativeInteger,,,,,what is the red long distance piste number of <X>,what is the red long distance piste number of <X>,,
redSkiPisteNumber,red ski piste number,xsd:nonNegativeInteger,,,,,what is the red ski piste number of <X>,what is the red ski piste number of <X>,,
refcul,reference for cultural data,xsd:string,,,,,what is the reference for cultural data of <X>,what is the reference for cultural data of <X>,,
refgen,reference for general data,xsd:string,,,,,what is the reference for general data of <X>,what is the reference for general data of <X>,,
refgeo,reference for geographic data,xsd:string,,,,,what is the reference for geographic data of <X>,what is the reference for geographic data of <X>,,
refpol,reference for politic data,xsd:string,,,,,what is the reference for politic data of <X>,what is the reference for politic data of <X>,,
regency,regency,PopulatedPlace,,,,,what is the regency of <X>,what is the regency of <X>,,
region,region,Place,,,http://dbpedia.org/ontology/region,76716,what is the region of <X>,what is the region of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/region> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/region> [] . ?a a <http://dbpedia.org/ontology/Place> }
regionLink,region link,xsd:string,,,,,what is the region link of <X>,what is the region link of <X>,,
regionType,region type,xsd:string,,,,,what is the region type of <X>,what is the region type of <X>,,
regionalPrefecture,regional prefecture,xsd:string,,,,,what is the regional prefecture of <X>,what is the regional prefecture of <X>,,
registry,registry,xsd:string,,,,,what is the registry of <X>,what is the registry of <X>,,
related,related,owl:Thing,,,http://dbpedia.org/ontology/related,17148,what is the related of <X>,what is the related of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/related> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/related> [] . ?a a <http://dbpedia.org/ontology/Place> }
relatedPlaces,related places,List,,,,,what is the related places of <X>,what is the related places of <X>,,
releaseDate,release date,xsd:date,,,http://dbpedia.org/ontology/releaseDate,212290,what is the release date of <X>,what is the release date of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/releaseDate> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/releaseDate> [] . ?a a <http://dbpedia.org/ontology/Place> }
relief,relief,xsd:string,,,,,what is the relief of <X>,what is the relief of <X>,,
religion,religion,owl:Thing,,,http://dbpedia.org/ontology/religion,50735,what is the religion of <X>,what is the religion of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/religion> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/religion> [] . ?a a <http://dbpedia.org/ontology/Place> }
religiousHead,religious head,Person,,,http://dbpedia.org/ontology/religiousHead,22,what is the religious head of <X>,what is the religious head of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/religiousHead> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/religiousHead> [] . ?a a <http://dbpedia.org/ontology/Place> }
reopened,reopened,xsd:date,,,,,what is the reopened of <X>,what is the reopened of <X>,,
representative,number of representatives,xsd:nonNegativeInteger,,,,,what is the number of representatives of <X>,what is the number of representatives of <X>,,
requirement,requirement,xsd:string,,,,,what is the requirement of <X>,what is the requirement of <X>,,
restoreDate,restore date,xsd:date,,,http://dbpedia.org/ontology/restoreDate,14,what is the restore date of <X>,what is the restore date of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/restoreDate> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/restoreDate> [] . ?a a <http://dbpedia.org/ontology/Place> }
restriction,restriction,xsd:string,,,,,what is the restriction of <X>,what is the restriction of <X>,,
retentionTime,relation time,xsd:string,,,,,what is the relation time of <X>,what is the relation time of <X>,,
retired,retired,xsd:date,,,http://dbpedia.org/ontology/retired,182,what is the retired of <X>,what is the retired of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/retired> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/retired> [] . ?a a <http://dbpedia.org/ontology/Place> }
ridId,RID Id,xsd:string,,,,,what is the RID Id of <X>,what is the RID Id of <X>,,
river,river,River,,,http://dbpedia.org/ontology/river,2650,what is the river of <X>,what is the river of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/river> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/river> [] . ?a a <http://dbpedia.org/ontology/Place> }
rkdArtistsId,RKDartists id,xsd:string,,,http://dbpedia.org/ontology/rkdArtistsId,1,what is the RKDartists id of <X>,what is the RKDartists id of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/rkdArtistsId> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/rkdArtistsId> [] . ?a a <http://dbpedia.org/ontology/Place> }
role,role,xsd:string,,,http://dbpedia.org/ontology/role,9160,what is the role of <X>,what is the role of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/role> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/role> [] . ?a a <http://dbpedia.org/ontology/Place> }
route,route,xsd:string,,,,,what is the route of <X>,what is the route of <X>,,
royalAnthem,royal anthem,owl:Thing,,,http://dbpedia.org/ontology/royalAnthem,16,what is the royal anthem of <X>,what is the royal anthem of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/royalAnthem> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/royalAnthem> [] . ?a a <http://dbpedia.org/ontology/Place> }
runningMate,running mate,Person,,,http://dbpedia.org/ontology/runningMate,17,what is the running mate of <X>,what is the running mate of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/runningMate> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/runningMate> [] . ?a a <http://dbpedia.org/ontology/Place> }
sales,sales,Sales,,,http://dbpedia.org/ontology/sales,1983,what is the sales of <X>,what is the sales of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/sales> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/sales> [] . ?a a <http://dbpedia.org/ontology/Place> }
scale,scale,xsd:string,,,,,what is the scale of <X>,what is the scale of <X>,,
score,score,xsd:double,,,,,what is the score of <X>,what is the score of <X>,,
sea,sea,Sea,,,,,what is the sea of <X>,what is the sea of <X>,,
secondLeader,secondLeader,Person,,,http://dbpedia.org/ontology/secondLeader,3056,what is the secondLeader of <X>,what is the secondLeader of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/secondLeader> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/secondLeader> [] . ?a a <http://dbpedia.org/ontology/Place> }
secondPlace,second place,xsd:string,,,,,what is the second place of <X>,what is the second place of <X>,,
secondPopularVote,secondPopularVote,Person,,,http://dbpedia.org/ontology/secondPopularVote,31,what is the secondPopularVote of <X>,what is the secondPopularVote of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/secondPopularVote> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/secondPopularVote> [] . ?a a <http://dbpedia.org/ontology/Place> }
selibrId,SELIBR Id,xsd:string,,,http://dbpedia.org/ontology/selibrId,5,what is the SELIBR Id of <X>,what is the SELIBR Id of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/selibrId> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/selibrId> [] . ?a a <http://dbpedia.org/ontology/Place> }
senator,senator,Person,,,,,what is the senator of <X>,what is the senator of <X>,,
seniority,seniority,xsd:string,,,http://dbpedia.org/ontology/seniority,729,what is the seniority of <X>,what is the seniority of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/seniority> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/seniority> [] . ?a a <http://dbpedia.org/ontology/Place> }
series,series,owl:Thing,,,http://dbpedia.org/ontology/series,27450,what is the series of <X>,what is the series of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/series> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/series> [] . ?a a <http://dbpedia.org/ontology/Place> }
sessionNumber,session number,xsd:integer,,,,,what is the session number of <X>,what is the session number of <X>,,
settlement,settlement,PopulatedPlace,,,,,what is the settlement of <X>,what is the settlement of <X>,,
setupTime,setup time,Time,,,,,what is the setup time of <X>,what is the setup time of <X>,,
show,show,TelevisionShow,,,http://dbpedia.org/ontology/show,2,what is the show of <X>,what is the show of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/show> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/show> [] . ?a a <http://dbpedia.org/ontology/Place> }
similar,similar,owl:Thing,,,http://dbpedia.org/ontology/similar,971,what is the similar of <X>,what is the similar of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/similar> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/similar> [] . ?a a <http://dbpedia.org/ontology/Place> }
siren,siren number,xsd:nonNegativeInteger,,,,,what is the siren number of <X>,what is the siren number of <X>,,
sizeBlazon,size blazon,xsd:string,,,,,what is the size blazon of <X>,what is the size blazon of <X>,,
sizeLogo,size logo,xsd:nonNegativeInteger,,,,,what is the size logo of <X>,what is the size logo of <X>,,
sizeMap,size map,xsd:string,,,,,what is the size map of <X>,what is the size map of <X>,,
sizeThumbnail,size thumbnail,xsd:string,,,,,what is the size thumbnail of <X>,what is the size thumbnail of <X>,,
skiLift,ski lift,xsd:nonNegativeInteger,,,,,what is the ski lift of <X>,what is the ski lift of <X>,,
skiPisteKilometre,ski piste kilometre,Length,,,,,what is the ski piste kilometre of <X>,what is the ski piste kilometre of <X>,,
skiPisteNumber,ski piste number,xsd:nonNegativeInteger,,,,,what is the ski piste number of <X>,what is the ski piste number of <X>,,
skiTow,ski tow,xsd:nonNegativeInteger,,,,,what is the ski tow of <X>,what is the ski tow of <X>,,
skills,skills,owl:Thing,,,,,what is the skills of <X>,what is the skills of <X>,,
skos:broader,broader,owl:Thing,,,http://www.w3.org/2004/02/skos/core#broader,3080338,what is the broader of <X>,what is the broader of <X>,SELECT ?x WHERE { <X> <http://www.w3.org/2004/02/skos/core#broader> ?x },SELECT ?a WHERE { ?a <http://www.w3.org/2004/02/skos/core#broader> [] . ?a a <http://dbpedia.org/ontology/Place> }
skos:prefLabel,prefLabel,rdf:langString,,,http://www.w3.org/2004/02/skos/core#prefLabel,1475015,what is the prefLabel of <X>,what is the prefLabel of <X>,SELECT ?x WHERE { <X> <http://www.w3.org/2004/02/skos/core#prefLabel> ?x },SELECT ?a WHERE { ?a <http://www.w3.org/2004/02/skos/core#prefLabel> [] . ?a a <http://dbpedia.org/ontology/Place> }
skos:related,related,owl:Thing,,,http://www.w3.org/2004/02/skos/core#related,52661,what is the related of <X>,what is the related of <X>,SELECT ?x WHERE { <X> <http://www.w3.org/2004/02/skos/core#related> ?x },SELECT ?a WHERE { ?a <http://www.w3.org/2004/02/skos/core#related> [] . ?a a <http://dbpedia.org/ontology/Place> }
slogan,slogan,rdf:langString,,,http://dbpedia.org/ontology/slogan,18098,what is the slogan of <X>,what is the slogan of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/slogan> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/slogan> [] . ?a a <http://dbpedia.org/ontology/Place> }
snowParkNumber,snow park number,xsd:nonNegativeInteger,,,,,what is the snow park number of <X>,what is the snow park number of <X>,,
soundRecording,sound recording,Sound,,,http://dbpedia.org/ontology/soundRecording,10943,what is the sound recording of <X>,what is the sound recording of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/soundRecording> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/soundRecording> [] . ?a a <http://dbpedia.org/ontology/Place> }
source,source,owl:Thing,,,http://dbpedia.org/ontology/source,2960,what is the source of <X>,what is the source of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/source> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/source> [] . ?a a <http://dbpedia.org/ontology/Place> }
sourceConfluenceElevation,source confluence elevation,Length,,,http://dbpedia.org/ontology/sourceConfluenceElevation,208,what is the source confluence elevation of <X>,what is the source confluence elevation of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/sourceConfluenceElevation> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/sourceConfluenceElevation> [] . ?a a <http://dbpedia.org/ontology/Place> }
sourceDistrict,source district,PopulatedPlace,,,,,what is the source district of <X>,what is the source district of <X>,,
sourceElevation,source elevation,Length,,,http://dbpedia.org/ontology/sourceElevation,4541,what is the source elevation of <X>,what is the source elevation of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/sourceElevation> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/sourceElevation> [] . ?a a <http://dbpedia.org/ontology/Place> }
sourceMountain,source mountain,Mountain,,,http://dbpedia.org/ontology/sourceMountain,6147,what is the source mountain of <X>,what is the source mountain of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/sourceMountain> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/sourceMountain> [] . ?a a <http://dbpedia.org/ontology/Place> }
sourcePlace,source place,PopulatedPlace,,,http://dbpedia.org/ontology/sourcePlace,6147,what is the source place of <X>,what is the source place of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/sourcePlace> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/sourcePlace> [] . ?a a <http://dbpedia.org/ontology/Place> }
sourcePosition,source position,geo:SpatialThing,,,http://dbpedia.org/ontology/sourcePosition,4649,what is the source position of <X>,what is the source position of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/sourcePosition> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/sourcePosition> [] . ?a a <http://dbpedia.org/ontology/Place> }
sourceRegion,source region,PopulatedPlace,,,http://dbpedia.org/ontology/sourceRegion,1252,what is the source region of <X>,what is the source region of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/sourceRegion> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/sourceRegion> [] . ?a a <http://dbpedia.org/ontology/Place> }
sourceState,source state,PopulatedPlace,,,,,what is the source state of <X>,what is the source state of <X>,,
sourceText,sourceText,rdf:langString,,,,,what is the sourceText of <X>,what is the sourceText of <X>,,
southEastPlace,south-east place,Place,,,,,what is the south-east place of <X>,what is the south-east place of <X>,,
southPlace,south place,Place,,,,,what is the south place of <X>,what is the south place of <X>,,
southWestPlace,south-west place,Place,,,,,what is the south-west place of <X>,what is the south-west place of <X>,,
sovereignCountry,sovereign country,PopulatedPlace,,,,,what is the sovereign country of <X>,what is the sovereign country of <X>,,
speaker,speaker,xsd:integer,,,http://dbpedia.org/ontology/speaker,46,what is the speaker of <X>,what is the speaker of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/speaker> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/speaker> [] . ?a a <http://dbpedia.org/ontology/Place> }
specialist,specialist,PersonFunction,,,http://dbpedia.org/ontology/specialist,721,what is the specialist of <X>,what is the specialist of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/specialist> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/specialist> [] . ?a a <http://dbpedia.org/ontology/Place> }
specialization,specialization,owl:Thing,,,,,what is the specialization of <X>,what is the specialization of <X>,,
sport,sport,Sport,,,http://dbpedia.org/ontology/sport,5873,what is the sport of <X>,what is the sport of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/sport> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/sport> [] . ?a a <http://dbpedia.org/ontology/Place> }
sportGoverningBody,sport governing body,owl:Thing,,,http://dbpedia.org/ontology/sportGoverningBody,173,what is the sport governing body of <X>,what is the sport governing body of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/sportGoverningBody> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/sportGoverningBody> [] . ?a a <http://dbpedia.org/ontology/Place> }
stadium,Stadium,Stadium,,,http://dbpedia.org/ontology/stadium,2503,what is the Stadium of <X>,what is the Stadium of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/stadium> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/stadium> [] . ?a a <http://dbpedia.org/ontology/Place> }
startOccupation,start occupation,xsd:string,,,,,what is the start occupation of <X>,what is the start occupation of <X>,,
startPoint,start point,Place,,,http://dbpedia.org/ontology/startPoint,221,what is the start point of <X>,what is the start point of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/startPoint> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/startPoint> [] . ?a a <http://dbpedia.org/ontology/Place> }
startYear,start year,xsd:gYear,,,,,what is the start year of <X>,what is the start year of <X>,,
statName,stat name,xsd:string,,,,,what is the stat name of <X>,what is the stat name of <X>,,
statValue,stat value,xsd:double,,,,,what is the stat value of <X>,what is the stat value of <X>,,
state,state,PopulatedPlace,,,http://dbpedia.org/ontology/state,43597,what is the state of <X>,what is the state of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/state> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/state> [] . ?a a <http://dbpedia.org/ontology/Place> }
stateDelegate,state delegate,Person,,,,,what is the state delegate of <X>,what is the state delegate of <X>,,
status,status,xsd:string,,,http://dbpedia.org/ontology/status,47976,what is the status of <X>,what is the status of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/status> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/status> [] . ?a a <http://dbpedia.org/ontology/Place> }
statusYear,status year,xsd:string,,,,,what is the status year of <X>,what is the status year of <X>,,
subPrefecture,subprefecture,xsd:string,,,,,what is the subprefecture of <X>,what is the subprefecture of <X>,,
subdivision,subdivision,owl:Thing,,,,,what is the subdivision of <X>,what is the subdivision of <X>,,
subdivisionLink,subdivision link,xsd:string,,,,,what is the subdivision link of <X>,what is the subdivision link of <X>,,
subdivisions,subdivisions,xsd:nonNegativeInteger,,,http://dbpedia.org/ontology/subdivisions,5,what is the subdivisions of <X>,what is the subdivisions of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/subdivisions> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/subdivisions> [] . ?a a <http://dbpedia.org/ontology/Place> }
sublimationPoint,sublimation point,Temperature,,,,,what is the sublimation point of <X>,what is the sublimation point of <X>,,
subregion,subregion,Place,,,http://dbpedia.org/ontology/subregion,438,what is the subregion of <X>,what is the subregion of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/subregion> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/subregion> [] . ?a a <http://dbpedia.org/ontology/Place> }
subsystem,subsystem,xsd:string,,,,,what is the subsystem of <X>,what is the subsystem of <X>,,
subsystemLink,subsystem link,xsd:string,,,,,what is the subsystem link of <X>,what is the subsystem link of <X>,,
subtitle,subtitle,xsd:string,,,http://dbpedia.org/ontology/subtitle,248,what is the subtitle of <X>,what is the subtitle of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/subtitle> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/subtitle> [] . ?a a <http://dbpedia.org/ontology/Place> }
successfulLaunches,successful launches,xsd:nonNegativeInteger,,,http://dbpedia.org/ontology/successfulLaunches,267,what is the successful launches of <X>,what is the successful launches of <X>,SELECT ?x WHERE { <X> <http://dbpedia.org/ontology/successfulLaunches> ?x },SELECT ?a WHERE { ?a <http://dbpedia.org/ontology/successfulLaunches> [] . ?a a <http://dbpedia.org/ontology/Place> }
